OBJECTID,COMPONENT,SITE_NAME,JOINT_BASE,STATE_TERR,COUNTRY,OPER_STAT,PERIMETER,AREA,Shape_Length,Shape_Area
5535,Navy Active,Sewage Evaporation Pond,N/A,California,United States,Active,3.59413662,0.67341027,7450.282932,2686838.15
5547,Navy Active,Barin Field,N/A,Alabama,United States,Active,9.4056082,1.32276048,17930.59281,4619503.439
5549,Navy Active,NOLF Brewton,N/A,Alabama,United States,Active,5.11835413,1.02628265,9867.39675,3632830.132
5550,Navy Active,NOLF Choctaw,N/A,Florida,United States,Active,7.86917189,2.26449666,14973.62363,7926900.28
5551,Navy Active,NOLF Evergreen,N/A,Alabama,United States,Active,6.50657585,0.69424386,12591.25426,2476463.63
5553,Navy Active,NOLF Holley,N/A,Florida,United States,Active,4.76609279,1.08474269,9112.916775,3790878.437
5555,Navy Active,NOLF Santa Rosa,N/A,Florida,United States,Active,5.49460292,1.16497294,10526.92419,4086572.707
5556,Navy Active,NOLF Silverhill,N/A,Alabama,United States,Active,5.2584411,0.63128234,10075.80205,2212315.401
5558,Navy Active,NOLF Spencer,N/A,Florida,United States,Active,3.89280542,0.99083217,7455.613608,3476848.514
5559,Navy Active,NOLF Summerdale,N/A,Alabama,United States,Active,4.29074585,0.87455448,8223.424769,3061492.093
5560,Navy Active,NOLF Wolf,N/A,Alabama,United States,Active,5.45687663,0.65753993,10409.16634,2294183.927
5564,Navy Active,Naval Air Station Patuxent River,N/A,Maryland,United States,Active,33.53586982,9.70071567,70903.85959,40838073.77
5583,Navy Active,Naval Support Activity Orlando,N/A,Florida,United States,Active,1.23958402,0.06458218,2322.477489,217717.9009
5587,Navy Active,NOTU Cape Canaveral,N/A,Florida,United States,Active,10.39312384,3.68880921,19416.60577,12399257.34
5592,Navy Active,NMIC Suitland,N/A,Maryland,United States,Active,1.02296522,0.06409388,2189.334888,274084.6977
5594,Navy Active,NAVBASE Coronado,N/A,California,United States,Active,8.97992621,4.33722524,17677.26125,15907751.3
5595,Navy Active,Amphib Base Coronado East,N/A,California,United States,Active,5.52341556,0.77466416,10788.25169,2839230.971
5596,Navy Active,Amphib Base Coronado West,N/A,California,United States,Active,1.59537089,0.11352591,3123.03301,416116.3449
5597,Navy Active,Camp Michael Monsoor,N/A,California,United States,Active,17.73352767,5.29707288,34715.89507,19416905.29
5598,Navy Active,Camp Morena,N/A,California,United States,Active,1.32714872,0.09427915,2583.404324,345879.3159
5603,Navy Active,San Clemente IS NALF,N/A,California,United States,Active,56.74950756,56.38476691,111506.527,207728521.5
5605,Navy Active,Warner Springs Rts,N/A,California,United States,Active,23.25084967,9.52447707,46074.35196,35439349.95
5606,Navy Active,Agana,Joint Region Marianas,Guam,Guam,Active,0.41211161,0.00928917,669.6426274,25592.65167
5609,Navy Active,Barrigada - NAVBASE Guam,Joint Region Marianas,Guam,Guam,Active,9.41197726,2.13362333,15206.94428,5878539.367
5610,Navy Active,Dandan,Joint Region Marianas,Guam,Guam,Active,2.03463347,0.24844873,3307.200322,683591.0122
5611,Navy Active,Finegayan South,Joint Region Marianas,Guam,Guam,Active,3.31942933,0.45230307,5414.519314,1246937.261
5612,Navy Active,Harmon,Joint Region Marianas,Guam,Guam,Active,0.29969464,0.00540163,488.8994125,14888.08272
5614,Navy Active,Marbo,Joint Region Marianas,Guam,Guam,Active,0.20921927,0.00252842,340.0538925,6966.990351
5615,Navy Active,Naval Hospital,Joint Region Marianas,Guam,Guam,Active,2.30391754,0.18812341,3697.415747,518303.7595
5617,Navy Active,Tanguisson Point,Joint Region Marianas,Guam,Guam,Active,0.9294717,0.04538742,1515.632093,125117.8856
5618,Navy Active,NAVBASE Point Loma,N/A,California,United States,Active,11.58325743,1.79191532,22533.37998,6571698.654
5628,Navy Active,Harbor Drive,N/A,California,United States,Active,1.60479076,0.10355526,3163.372355,380021.2312
5636,Navy Active,Old Town Site 1,N/A,California,United States,Active,1.59270899,0.07365039,3116.710025,270421.6852
5642,Navy Active,SPAWARS South,N/A,California,United States,Active,1.42592048,0.07760893,2795.917591,284443.7452
5645,Navy Active,NAVBASE San Diego CA,N/A,California,United States,Active,7.43617433,1.11234671,14482.66225,4077590.358
5648,Navy Active,Balboa Hospital,N/A,California,United States,Active,1.59046014,0.11864602,3090.359201,435414.8446
5651,Navy Active,Broadway Complex,N/A,California,United States,Active,0.68642006,0.02393591,1332.981839,87816.93547
5653,Navy Active,Dryside,N/A,California,United States,Active,4.73740202,0.50683241,9296.510352,1858297.79
5660,Navy Active,Mission Gorge Rec Area,N/A,California,United States,Active,4.94075137,0.70028492,9696.044516,2574446.937
5663,Navy Active,National City,N/A,California,United States,Active,0.73978875,0.02220507,1437.34765,81391.52086
5672,Navy Active,NAVBASE Ventura Cty Point Mugu CA,N/A,California,United States,Active,15.12018715,6.98976662,30336.99019,26475819.95
5680,Navy Active,Port Hueneme,N/A,California,United States,Active,7.8691653,2.51523258,15706.74763,9538475.073
5684,Navy Active,San Nicolas Island,N/A,California,United States,Active,24.33274484,27.21652316,48425.20593,101057345.3
5685,Navy Active,Santa Cruz Island,N/A,California,United States,Active,0.84067605,0.01240696,1695.376715,46866.30833
5689,Navy Active,NAVSUPPFAC Beaufort SC,N/A,South Carolina,United States,Active,1.90957695,0.18869564,3709.750616,687351.9942
5698,Navy Active,NAVSUPPACT Annapolis,N/A,Maryland,United States,Active,2.65869576,0.29358261,5704.206949,1260123.036
5699,Navy Active,Chesapeake Bay Detach,N/A,Maryland,United States,Active,2.53268077,0.27562962,5355.291313,1172456.247
5700,Navy Active,Gambrills,N/A,Maryland,United States,Active,6.29121013,1.30537598,13439.99399,5614751.759
5701,Navy Active,NAVACAD North Severn,N/A,Maryland,United States,Active,9.39997803,1.28355894,19943.69552,5510561.93
5702,Navy Active,Upper Yard Annapolis,N/A,Maryland,United States,Active,2.80787407,0.25335599,6010.044836,1087668.264
5710,Navy Active,NAVSUPPACT Monterey CA,N/A,California,United States,Active,1.886148,0.20787741,3911.795065,836930.8448
5721,Navy Active,NAVPMOSSP Magna Utah,N/A,Utah,United States,Active,4.89750324,0.82999865,10868.37934,3741488.591
5722,Navy Active,NAVPMOSSP Mtn View,N/A,California,United States,Active,1.08032422,0.07722918,2256.9778,317616.0903
5724,Navy Active,Navy Annex,N/A,California,United States,Active,2.35051998,0.18969614,4881.052147,763619.3722
5734,Navy Active,NAVWPNSTA Seal Beach,N/A,California,United States,Active,16.0394274,7.48513923,31881.8089,28114480.47
5736,Navy Active,Long Beach Fuel Complex,N/A,California,United States,Active,0.83959503,0.01730453,1655.904288,64983.91058
5740,Navy Active,Norco,N/A,California,United States,Active,3.6019808,0.38092326,7172.199425,1436522.515
5742,Navy Active,NAWS China Lake,N/A,California,United States,Active,178.2997675,957.4671923,363239.2109,3790541155
5747,Navy Active,Randsburg Wash Area,N/A,California,United States,Active,149.0475541,826.1525666,302230.0533,3236464627
5749,Navy Active,NSA Andersen,Joint Region Marianas,Guam,Guam,Active,27.02002561,24.08388864,43945.83992,66423261.6
5750,Navy Active,Potts Tank Farm,Joint Region Marianas,Guam,Guam,Active,0.71370768,0.03023694,1158.583738,83384.52987
5752,Navy Active,Santa Rosa Parcel B,Joint Region Marianas,Guam,Guam,Active,0.60446081,0.01497266,979.8300617,41272.55267
5755,Navy Active,Tumon Tank Farm,Joint Region Marianas,Guam,Guam,Active,1.03263444,0.03768804,1697.961132,103873.0862
5756,Navy Active,Tumon,Joint Region Marianas,Guam,Guam,Active,0.92803256,0.01730826,1507.235756,47700.63198
5758,Navy Active,NSF Indian Head,N/A,Maryland,United States,Active,15.98140022,3.17933201,33896.75797,13496393.2
5759,Navy Active,Pumpkin Neck,N/A,Virginia,United States,Active,9.10789486,2.5481702,19314.34841,10733437
5760,Navy Active,Stump Neck Area,N/A,Maryland,United States,Active,16.24247393,1.73972264,34481.1124,7378003.164
5787,Army Active,Fort Hood,N/A,Texas,United States,Active,160.7433815,342.6954915,310088.3283,1217315386
5803,AF Active,Grand Forks Defense Fuel Support Point,N/A,North Dakota,United States,Active,0.51556692,0.01757549,1273.719281,101397.027
5813,AF Active,Ramey AF Solar Observatory Research Site,N/A,Puerto Rico,Puerto Rico,Active,0.30330346,0.0044406,514.2842026,12858.93227
5823,AF Active,George AFB,N/A,California,United States,Inactive,17.73438578,8.2408062,35504.70066,31565654.46
5828,AF Active,Verona Defense Fuel Support Point,N/A,New York,United States,Active,0.56138468,0.02040583,1276.241209,99263.83353
5831,AF Active,Rome Laboratory,N/A,New York,United States,Active,3.49336003,0.13098396,7971.688355,639130.857
5832,AF Active,Brooks AFB,N/A,Texas,United States,Active,5.92450829,2.04262546,11220.13788,6986642.355
5861,AF Active,Jonathan Dickinson Tracking Annex,N/A,Florida,United States,Active,1.3989964,0.01747948,2589.572607,57233.37854
5865,Navy Active,Dania Beach (Lauderdale),N/A,Florida,United States,Active,0.62034361,0.01514858,1136.364331,48845.05899
5869,Navy Active,Finegayan,Joint Region Marianas,Guam,Guam,Active,10.0677551,3.76695892,16358.00963,10387893.38
5876,MC Active,Bridgeport,N/A,California,United States,Active,64.03226584,96.71498927,135038.3121,408193494.5
5881,AF Active,Haarp Research Station,Joint Base Elmendorf - Richardson,Alaska,United States,Active,13.17772301,8.47427815,45266.80806,101921288.2
5896,Navy Active,Kalaeloa,Joint Base Pearl Harbor - Hickam,Hawaii,United States,Active,21.17704217,1.37444143,36802.69613,4122403.813
5899,Navy Active,NSA South Potomac,N/A,Virginia,United States,Active,8.65673826,4.17467402,18224.00315,17602829.41
5907,Navy Active,NAS Jacksonville FL,N/A,Florida,United States,Active,13.57472445,5.21917596,25815.91344,18163598.5
5911,AF Active,F E Warren AFB,N/A,Wyoming,United States,Active,18.97551999,9.64543887,41621.22382,44127671.82
5915,Navy Active,CSO Barbers Point HI,N/A,Hawaii,United States,Inactive,24.94562883,4.45031319,43351.03466,13346432.24
5916,Navy Active,Dixie Target Range,N/A,Texas,United States,Active,18.01684274,12.22104075,33621.39667,40827325.07
5920,AF Active,Edwards AFB,N/A,California,United States,Active,113.3904968,481.5408098,230297.2181,1858031037
5934,AF Active,Keesler AFB,N/A,Mississippi,United States,Active,9.50161188,2.22337201,18163.00263,7767368.53
5936,AF Active,McGuire,Joint Base McGuire - Dix - Lakehurst,New Jersey,United States,Active,12.06451918,4.9862457,26169.31894,22049494.46
5940,AF Active,Moody AFB,N/A,Georgia,United States,Active,23.41130784,16.82885422,45019.8119,59476505.21
5943,AF Active,Sheppard AFB,N/A,Texas,United States,Active,12.37061032,7.00485874,24506.82485,26453770.19
5944,Army Active,Carlisle Barracks,N/A,Pennsylvania,United States,Active,5.1381422,0.65458851,11208.54861,2910024.164
5952,Army Active,Fort Bliss,N/A,Texas,United States,Active,347.0801243,1742.551283,676117.1607,6329991947
5968,AF Active,Cape Canaveral Air Force Station,N/A,Florida,United States,Active,53.79458258,25.58864129,100299.8916,86092878.48
5974,AF Active,Air Force Plant 6,N/A,Georgia,United States,Active,7.6527283,1.18394937,15268.25296,4464703.644
5978,AF Active,Holloman AFB,N/A,New Mexico,United States,Active,53.65912605,79.56915038,105002.4295,293258067.7
5979,Navy Active,Naval Observatory,N/A,District of Columbia,United States,Active,1.1550366,0.11269509,2463.4198,482895.6213
5980,Navy Active,NAVWPNSYSTRAFAC Boardman,N/A,Oregon,United States,Active,39.25145027,73.91080678,92706.55831,392674587.3
5981,AF Active,NGA Arnold Site,N/A,Missouri,United States,Active,0.9408039,0.05376326,1993.330992,227171.9219
5982,Navy Active,Northside Mid-South,N/A,Tennessee,United States,Active,4.78180649,0.64515194,9767.138141,2516879.203
5983,Navy Active,NSWC Carderock Div,N/A,Tennessee,United States,Active,1.4049036,0.10019131,2853.527622,388435.7675
5984,Navy Active,OLF Coupeville,N/A,Washington,United States,Active,6.92338408,1.04788297,17024.32333,6101999.956
5998,AF Active,Peterson AFB,N/A,Colorado,United States,Active,12.59961731,2.15761494,26727.38548,9219933.037
5999,AF Active,Robins AFB,N/A,Georgia,United States,Active,18.31583053,10.47149268,35648.99346,38336413.47
6000,Navy Active,Solomons Island MD,N/A,Maryland,United States,Active,4.87294032,0.43342503,10312.23505,1827401.595
6001,Navy Active,Subase Kings Bay GA,N/A,Georgia,United States,Active,25.59655739,22.11571068,48884.2153,77872711.71
6002,Army Active,Tooele Army Depot South,N/A,Utah,United States,Active,22.22066259,30.5748078,48555.49311,136276389.3
6005,Army Active,Tooele Army Depot,N/A,Utah,United States,Active,35.20739677,39.68713188,77403.85116,178100656.8
6007,Navy Active,Yankee Target Range,N/A,Texas,United States,Active,8.327782,4.60186446,15592.96035,15415862.5
6009,Navy Active,Bayview Idaho,N/A,Idaho,United States,Active,1.48647503,0.04081989,3648.27301,235759.8863
6023,AF Active,Grand Forks AFB,N/A,North Dakota,United States,Active,17.0289211,8.25769962,41915.49058,47651446.65
6031,AF Active,Los Angeles AFB,N/A,California,United States,Active,1.26877697,0.09079747,2517.994687,342373.579
6053,AF Active,Mountain Home AFB,N/A,Idaho,United States,Active,12.65257109,9.42344916,28675.56515,45725115.18
6054,Navy Active,NARL Barrow Camp Tr1,N/A,Alaska,United States,Active,8.170828,0.98578627,37334.29958,24761947.42
6060,Navy Active,NAS Fallon NV,N/A,Nevada,United States,Active,22.06630679,13.30250948,47361.10842,57812079.73
6064,Navy Active,NAVSTA Everett WA,N/A,Washington,United States,Active,3.80854233,0.33639769,9388.26183,1943717.957
6066,Navy Active,NAVSUPPACT Mechanicsburg PA,N/A,Pennsylvania,United States,Active,6.03099999,1.23362549,13115.55442,5487413.819
6075,AF Active,Nellis AFB,N/A,Nevada,United States,Active,47.38528664,29.83938631,97712.29713,119133023.5
6125,AF Active,Nellis Air Force Range,N/A,Nevada,United States,Active,489.0933186,4513.483912,1017173.782,18511550560
6154,Army Active,Pine Bluff Arsenal,N/A,Arkansas,United States,Active,25.39129729,20.19862344,50779.80145,76894064.07
6158,AF Guard,Sioux Gateway Airport (ANG),N/A,Iowa,United States,Active,0.74377452,0.0238947,1648.863462,113518.076
6164,AF Active,Shaw AFB,N/A,South Carolina,United States,Active,16.52208168,5.2533509,33005.82205,19834824.53
6165,Navy Active,Shipyard Puget Sound,N/A,Washington,United States,Active,3.25852438,0.45793782,8015.086123,2603017.165
6166,Navy Active,Naval Base Kitsap Bremerton WA,N/A,Washington,United States,Active,5.18728579,0.62789168,12781.12779,3568457.895
6167,Navy Active,Jim Creek,N/A,Washington,United States,Active,15.1572205,7.53465988,37470.85523,43892950.35
6169,AF Active,Beale AFB,N/A,California,United States,Active,29.51014189,36.18826308,63311.5902,155936860.8
6171,Army Active,Holston AAP,N/A,Tennessee,United States,Active,34.72159265,9.60264689,72293.61642,38589840.39
6176,Army Active,Joliet AAP Elwood,N/A,Illinois,United States,Inactive,7.88730633,0.93556163,17507.49373,4304551.189
6180,Navy Active,Keyport NUWC,N/A,Washington,United States,Active,3.00972306,0.47731311,7356.340864,2727362.824
6195,MC Active,MCB Camp Lejeune (East Site),N/A,North Carolina,United States,Active,174.2671753,88.05265063,351176.7987,337741925.5
6200,Navy Active,NAS Whidbey Island WA,N/A,Washington,United States,Active,17.15318918,6.51215007,42574.01684,38141844.4
6203,AF Active,Ozol Defense Fuel Support Point,N/A,California,United States,Active,2.4318231,0.08125435,5104.412764,339699.4788
6207,Army Active,Twin Cities AAP,N/A,Minnesota,United States,Inactive,5.44869563,0.26133082,12750.07359,1358315.986
6215,AF Active,King Salmon Airport,N/A,Alaska,United States,Active,3.60386773,0.57246344,11204.82253,5473801.22
6216,AF Active,Dover AFB,N/A,Delaware,United States,Active,14.01473535,4.26336397,29883.14924,18373846.82
6225,Army Active,Aberdeen Proving Ground,N/A,Maryland,United States,Active,56.0093554,112.7625871,120246.8803,489661859.1
6230,AF Active,Patrick AFB,N/A,Florida,United States,Active,18.43883883,3.02444993,33980.83523,10129385.96
6238,Navy Active,NAS Whiting Field Milton FL,N/A,Florida,United States,Active,23.80991105,7.13505673,45642.39156,25082467.64
